country,year,iso_code,population,gdp,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita,energy_per_gdp,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share
Middle East (GCP),2017,Unknown,2289522.0,,0.0,0.001,2580.779,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,2549.785,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Middle East (GCP),2018,Unknown,2289522.0,,0.0,0.001,2604.22,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,2487.218,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Middle East (GCP),2019,Unknown,2289522.0,,0.0,0.001,2676.076,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,2560.557,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Middle East (GCP),2020,Unknown,2289522.0,,0.0,0.001,2612.747,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,2524.079,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Middle East (GCP),2021,Unknown,2289522.0,,0.0,0.001,2753.741,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,2609.641,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Middle East (GCP),2022,Unknown,2289522.0,,0.0,0.001,2813.759,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,2620.699,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Middle East (GCP),2023,Unknown,2289522.0,,0.0,0.001,2861.176,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1950,Unknown,2289522.0,,0.0,0.001,1130.08,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1951,Unknown,2289522.0,,0.0,0.001,1242.254,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1952,Unknown,2289522.0,,0.0,0.001,1348.64,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1953,Unknown,2289522.0,,0.0,0.001,1411.392,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1954,Unknown,2289522.0,,0.0,0.001,1561.219,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1955,Unknown,2289522.0,,0.0,0.001,1783.996,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1956,Unknown,2289522.0,,0.0,0.001,1955.232,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1957,Unknown,2289522.0,,0.0,0.001,2139.034,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1958,Unknown,2289522.0,,0.0,0.001,2511.283,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1959,Unknown,2289522.0,,0.0,0.001,2817.144,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1960,Unknown,2289522.0,,0.0,0.001,3004.163,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1961,Unknown,2289522.0,,0.0,0.001,2861.64,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1962,Unknown,2289522.0,,0.0,0.001,2892.465,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1963,Unknown,2289522.0,,0.0,0.001,3053.674,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1964,Unknown,2289522.0,,0.0,0.001,3241.081,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1965,Unknown,2289522.0,,0.0,0.001,3482.825,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1966,Unknown,2289522.0,,0.0,0.001,3705.295,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1967,Unknown,2289522.0,,0.0,0.001,3785.768,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1968,Unknown,2289522.0,,0.0,0.001,4006.296,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1969,Unknown,2289522.0,,0.0,0.001,4324.855,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1970,Unknown,2289522.0,,0.0,0.001,4779.501,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1971,Unknown,2289522.0,,0.0,0.001,5174.254,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1972,Unknown,2289522.0,,0.0,0.001,5437.109,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1973,Unknown,2289522.0,,0.0,0.001,5776.581,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1974,Unknown,2289522.0,,0.0,0.001,5964.5,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1975,Unknown,2289522.0,,0.0,0.001,6306.66,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1976,Unknown,2289522.0,,0.0,0.001,6642.963,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1977,Unknown,2289522.0,,0.0,0.001,6964.262,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1978,Unknown,2289522.0,,0.0,0.001,7351.759,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
Non-OECD (GCP),1979,Unknown,2289522.0,,0.0,0.001,7559.59,0.044,3.8034999999999997,27.691,0.078,0.976,4.501,0.869,0.277,1.013,0.2635,0.216,2.088,0.224,71.392,4.1579999999999995,0.299,0.0,78.591,1046.535,55.893,0.0,0.158,277.373,23.34,20.2635,13070.632,1.294,0.0,0.0,0.015,0.003,0.691,4.291,3.4225000000000003,1.2694999999999999,3.72,1.054,0.721,0.23,1.3655,0.399,0.067,1.3525,67.641,0.027,0.053,0.179,0.059,0.023,0.029,0.151,0.04,0.005,0.014,0.111,0.058,0.543,0.001,0.025,0.076,0.068,0.838,0.078,0.0,0.0,0.0,0.0,15.0075,2.371,1.518,8.701
